"id","user_name","full_text","negative","positive","created_at"
"1630548900695113733","PressMob","Monitoria Media jako první na trhu nabídne shrnutí článků pomocí umělé inteligence od OpenAI, která stojí za Chat GPT ","20","80","2023-02-28T12:42:06.000Z"
"1630534449493417984","Michael Petrus","#AI. Je to tu! I Kreatury se musely vyjádřit k současnému hypu umělé inteligence. Jaké jsou naše myšlenky ohledně budoucnosti tvůrčí práce? #midjourney #budoucnost #chatgpt #kreativec #grafik #design #marketing   AUDIO   VIDEO","30","70","2023-02-28T11:44:41.000Z"
"1630508289770369024","Binance Česko a Slovensko"," Připojte se k nám dnes večer, 28. února v 18:00, na livestream představující náš nový #AI produkt, #Bicasso.  Podívejte se z první ruky na to, jak můžete oživit své kreativní vize pomocí pokročilé technologie umělé inteligence od #Binance.    ","20","80","2023-02-28T10:00:44.000Z"
"1630504718685413377","FeedIT.cz","Retail je detail. Obchody poznávají své zákazníky pomocí umělé inteligence","0","0","2023-02-28T09:46:32.000Z"
"1628332193901584385","Rez😩","@baramoravcovaa Ono by reálně bylo přínosnější nechat se učit tou umělou inteligencí, než Červenkovou, která ani neumí popsat části srdce, který po nás chce.","20","80","2023-02-22T09:53:42.000Z"
"1628331040501555200","Petr Novák","Autonomní bojový robot: Rusko představilo „zabijáka leopardů“  Dosud to byly jen fámy. Německý novinář Thomas Röper nyní představuje nového ruského bojového robota zvaného „Marker“, který je bezpilotní a řízený umělou inteligencí pro použití proti tankům ","75","25","2023-02-22T09:49:07.000Z"
"1628314242678915072","Jakub Kašpar","Já tu teď tak populární umělou inteligenci ještě nezkoušel. Ale můj @knihkupec jo. No, moc se jí teda nedařilo...","100","0","2023-02-22T08:42:22.000Z"
"1628279865337081857","Česká Mysl","Lze dostat umělou inteligenci do deprese? Internetoví vtipálci to zvládli za pár dnů   Chatbot evidentně někdy nefunguje správně.","50","50","2023-02-22T06:25:46.000Z"
"1628180008274472961","PISALEK Ai #Ai #Umela #Inteligence"," Vyzkoušejte si nástroje pro generování AI obsahu ZDARMA. Obrázky generované umělou inteligencí AI bez registrace.Zajímá vás, jaké to je? A co se naučit něco nového zdarma? Pak jste na správném místě! @PISALEK_AI","20","80","2023-02-21T23:48:58.000Z"
"1628137410725916672","David Hromada","Malej tip pro kolegy matikáře, jak si ozvláštnit hodiny použitím ChatGPT od OpenAI... tato práce s umělou inteligencí byla vyzkoušena v 5. třídě, chystám se i na mnohočleny do 8. třídy :) ","20","80","2023-02-21T20:59:42.000Z"
"1628095207945142272","Rychlofky","ChatGPT zahajuje boom e-knih psaných umělou inteligencí na Amazonu. Dobrá zpráva to ale určitě není.","75","25","2023-02-21T18:12:00.000Z"
"1628092433304023040","Martina Dušková","Když komunikujete s umělou inteligencí, taky důsledně zdravíte a prosíte a děkujete ?","20","80","2023-02-21T18:00:59.000Z"
"1628078745478209536","Eliška Syrová","@PJPictures1 Já nechci umĕlou inteligenci s hnusnýma zubama","100","0","2023-02-21T17:06:35.000Z"
"1628075516749021185","Česká Mysl","Člověk poprvé porazil umělou inteligenci v jedné z nejsložitějších deskových her    Vítězství přišlo sedm let poté, co umělá inteligence AlphaGo, vlastněná společností Google, porazila mistra světa v Go Lee Sedola ve čtyřech z pěti partií. ","20","80","2023-02-21T16:53:46.000Z"
"1628072357083348992","hrobotron","@JaromirSramek “Cílem je podpořit umělou inteligenci založenou na lidských právech, začlenění, rozmanitosti, inovacích a hospodářském růstu a přispět tak ke splnění cílů udržitelného rozvoje OSN,” -- co je to za strasnou sracku?","10","90","2023-02-21T16:41:12.000Z"
"1628054476589350912","oTechnice","Jak informoval deník The Financial Times, hráč hry Go jménem Kellin Pelrine dokázal porazit umělou inteligenci KataGo ve 14 z 15 partií, které spolu sehráli. Go je přitom považováno za jednu z nejsložitějších deskových her, jaká kdy byla vymyšlena.  Avšak Pelrine KataGo nepřel... ","20","80","2023-02-21T15:30:09.000Z"
"1628048651829256193","Aleš 'ELfkaM' Havlas","@radovan_photo ...až nás jednou začnou masakrovat roboti s umělou inteligencí, bude stačit se schovat za kámen a počkat na čas spuštění pravidelného updatu ","100","0","2023-02-21T15:07:00.000Z"
"1628017777226260481","OzoR","@DakathreiM A když si navíc člověk představí, že tu umělou inteligenci lidé přirovnávají k demokratickému vymývání mozků ..","100","0","2023-02-21T13:04:19.000Z"
"1628008251831844865","Tomáš TOMAN📡🛰️","DODATEK: A jsme opět u toho! Opět zase ta AI (Umělá inteligence)...  No, to bude na silnicích tedy pěkný chaos?! Moc tomu nepřikládám velký a dobrý význam a skvělou budoucnost?... Co vy, přátelé, jak se vy, koukáte na Umělou inteligenci, je hrozba nebo budoucnost?... ","75","25","2023-02-21T12:26:28.000Z"
"1627953507402760192","Jaroslav Kucera","Tank M1 Abrams testoval zaměřovací systém s umělou inteligencí. Útočí s ním třikrát rychleji","20","80","2023-02-21T08:48:56.000Z"
"1627947037894316033","CIIRC ČVUT","#ChatGPT jede na masivní vlně zájmu. Tomáš Mikolov stál nejen u zrodu jazykových modelů, na kterých je tato #AI postavena, ale velmi zásadně tuto oblast posunul. Dnes se na #CIIRC zabývá zejména tzv. obecnou umělou inteligencí.","20","80","2023-02-21T08:23:14.000Z"
"1627800219147444224","Petr Novotny","@DanPriban Pane Přibáni, prosím, zůstaňte u svých trabantů, které dokážete mentálně uchopit, a umělou ""inteligenci"" nechte být, stejně jako jiné sofistikovanější záležitosti. Do kterých nemáte nejmenší vhled, jak jste, bohužel, prokazoval svým technickým bulvárem v časopise VTM.","100","0","2023-02-20T22:39:49.000Z"
"1627781101212119041","Boženka","@AgnesTheTroll @kasikp @mlokpet Zbytečná starost. Daleko dřív narazíme na tu umělou inteligenci, kterou už jsme vytvořili.  A dost tvrdě. ","50","50","2023-02-20T21:23:51.000Z"
"1630486965325008896","Lupa.cz","""Všichni tvůrci obsahu by měli začít zvažovat svůj dlouhodobý přístup ke generativním systémům umělé inteligence, protože tyto systémy od nich v současné době získávají to nejdůležitější pro své fungování zcela zdarma,"" říká ve svém komentáři @FeixMichal ","20","80","2023-02-28T08:36:00.000Z"
"1630485455451074561","Futureland DAO 🍥","Gm gm!  Věděli jste, že nejnovější technologie v oblasti umělé inteligence umožňují lékařům přesnější diagnostiku a léčbu nemocí?   Těšíme se na budoucnost, kdy se technologie stane ještě účinnější a přístupnější pro všechny.  #AI #future","20","80","2023-02-28T08:30:00.000Z"
"1630442808925454336","David Melden 🐾🐾 🕷️ 🇺🇦 🦁","@Karel_IV62 @JanaKov6 .Tady je právě problém. Když tenhle typ ""umělé inteligence"" používá inteligentní člověk, dokáže její blbosti korigovat. V případě blbce se jeho pitomost násobí její pitomostí. Stačí poslouchat co pindá třeba Dlužena Paví ocas. :)","40","60","2023-02-28T05:40:32.000Z"
"1630324644921192449","Sváťa Barek 🇺🇦","Téma umělé inteligence je teď všude  A protože tato revoluce nejvíc zasáhne mladou generaci, rozhodli jsme se s @lukefrycz toto téma otevřít i mezi mladými a natočili jsme k němu na 2 YouTube videa  (2. vyjde tento týden)  ","20","80","2023-02-27T21:50:59.000Z"
"1630237589478187010","Forbes Česko","Chatovací roboti  na bázi generativní umělé inteligence nabírají na popularitě. A každá větší technologická společnost se snaží do trendujícího vývoje zapojit. O kterých gigantech je řeč?","20","80","2023-02-27T16:05:04.000Z"
"1630233040931749889","Martin Hattas","@Opttrader1 Na uměleckém veletrhu v Coloradu nevědomky udělil první cenu v kategorii „začínající digitální umělec“ obrázku vytvořenému nástrojem Midjourney. Cenu obdržel Jason Allen, který de facto pouze formuloval zadání pro nástroj umělé inteligence a výstup přihlásil do soutěže...","20","80","2023-02-27T15:46:59.000Z"
"1630225421043134465","Univerzita Pardubice","Jaká je technická povaha umělé inteligence? Co pro lidstvo znamená, že stroje jsou schopny vytvářet smysluplné texty? Jak se k tomuto vývoji mohou a mají postavit univerzity? Přijďte na debatu s odborníky z Fakulty elektrotechniky a informatiky a @FFUPCE.  ","50","50","2023-02-27T15:16:43.000Z"
"1630222735526821888","Tomáš TOMAN📡🛰️","  Už je to tady! No, neříkal jsem to, od první chvíle, co se začalo hovořit o využití AI (Umělé inteligence)?...   Průser! Prostě, průser! Já dost jasně varoval před AI a před důsledky jejího počínání?... Je to hrozba, velká hrozba 21. století!","100","0","2023-02-27T15:06:02.000Z"
"1630205058443882497","Tomas Kacha","Zeptal jsem se umele inteligence na moznost vitezstvi Ukrajiny nad Ruskem a zde je vysledek. Prestoze neni jeste moc chytra, je chytra dost. Obzvlaste posledni odstavec   Jako model jazyka umělé inteligence nemám schopnost předvídat výsledek budoucích událostí, jako je například","20","80","2023-02-27T13:55:48.000Z"
"1630175645748588547","Česká Mysl","ChatGPT a zrození „umělé inteligence“. Revoluce, nebo bouře ve sklenici vody?   Řada odborníků se shoduje v tom, že software ChatGPT posouvá naši společnost mílovými kroky k vynálezu umělé inteligence. Jiné hlasy nadšení tlumí a upozorňují na celou řadu ... ","20","80","2023-02-27T11:58:55.000Z"
"1630159568847208450","TRACO SYSTEMS","Naším nejnovějším projektem v Traco Systems je implementace umělé inteligence Traco AIpro zpravodajskou stanici CNN Prima News.   Více informací o broadcast aplikaci Traco AI na    #Vizrt #NewsroomGraphics #BroadcastGraphics #avid #stirlitz #vizrt","20","80","2023-02-27T10:55:02.000Z"
"1630131864512987137","9🌴_rokka","@AGRomancov @Nytecz I starsi generace jsou ovlyvnitelne, ale míň. Vice zkusenosti vede k lepsimu prehledu o vecech a vetsi odolnosti vuci manipulacim. Je to obecne platny princip.. i v pri vyvoji umele inteligence  Kdyby jste pracoval v techn.oboru, ten Vas nazor by Vam dlouho nevydrzel","20","80","2023-02-27T09:04:57.000Z"
"1630118936162304004","Vlastimil Weiner","Umělá inteligence. Téma, kterým se budou zabývat experti na @UniPardubice  (2.3.) ve speciální debatě. V poslední době se užívání umělé inteligence (AI) velmi šíří. Před půlrokem byly veřejnosti zpřístupněny generátory obrázků, před 3 měsíci generátor textů ChatGPT, píše škola. ","20","80","2023-02-27T08:13:35.000Z"
"1630116273165041670","Metodický portál"," Zamyšlení s návodem, jak použít nové schopnosti umělé inteligence (ChatGPT) pro učitele.  ","20","80","2023-02-27T08:03:00.000Z"
"1630089207015260161","MladýPodnikatel.cz","Má s nástupem AI smysl investovat do SEO? Pavel Ungr o možnostech současné i budoucí umělé inteligence:   #onlinepodnikani #eshopy","50","50","2023-02-27T06:15:27.000Z"
"1629952891694751744","Andrej Nypl","@LucieMachalova Ta pravá sranda nastane až budou k dispozici filtry AI (umělé inteligence), takže dítko na videu bude pronášet hluboké filosofické úvahy jako od Sokrata, bude počítat jako Galois nebo třeba Gödel, apod.... a přitom v reálu se bez hrubky nedokáže ani podepsat. ","30","70","2023-02-26T21:13:47.000Z"
"1629913649430011905","FootballClub_cz","Trošku jsem si o víkendu hráli... Když se fotbal povede, v čem je jeho krása? Tady je pohled umělé inteligence. ","0","0","2023-02-26T18:37:51.000Z"
"1629901060922912768","Petr Pikora","Chytré sítě - využití technologií IoT a umělé inteligence ke správě energetických sítí","20","80","2023-02-26T17:47:49.000Z"
"1629897790884020226","RadkaM","@FrostyLunatic Zkoušel jste se zeptat umělé inteligence? Viz  ? Zkuste, určitě se dozvíte zajímavá data.","20","80","2023-02-26T17:34:50.000Z"
"1467579410127671301","Pavla Hubálková","Jako člověk – Umělá inteligence a problém jejího ovládání – Stuart Russell The Guardian tuto knihu označil za jeden z nejdůležitějších textů o umělé inteligenci. Stuart Russell, významný badatel na poli AI, pojednává o rizicích, výzvách i budoucnosti AI. ","20","80","2021-12-05T19:39:32.000Z"
"1467269824975974416","MatkaPředstavená (satirickoHumorněLegračníCvrliky)","++++detektor „dezinformací“ zvaný Fabula, který sídlí v Londýně a funguje na umělé inteligenci identifikující a vymazávající informace podle toho, co si média, která jej používají, nastaví jako pravdivé nebo „fake“.","20","80","2021-12-04T23:09:21.000Z"
"1466753598260396032","Žabka Jan","Začalo to v pornografii a teď to děsí světová média, politiky i bezpečnostní analytiky. Co to je? Jde o deepfake, neboli realistická videa lidí, kteří na nich díky umělé inteligenci dělají věci, které se nikdy nestaly. Více na TikToku @hlidacipes_org.  ","50","50","2021-12-03T12:58:03.000Z"
"1465999201016455171","Divadlo 29","AND WHO IS USELESS NOW?  Francouzský performer Florent Golfier v hravém představení o člověku, čtyřech robotech, jedné lehce elitářské umělé inteligenci a předávání zodpovědnosti technologiím.  čtvrtek 2/12  Divadlo 29 Pardubice ","50","50","2021-12-01T11:00:21.000Z"
"1465381965268402177","Zajímavosti z urbanismu","Chytré město není o senzorech a umělé inteligenci. Chytré město je, když se děti mohou bezpečně a volně procházet a jezdit na kole. Technologie je jen třešnička na dortu","20","80","2021-11-29T18:07:40.000Z"
"1465256689851150338","Dell Tech Czech","#CyberMonday je tady a my jsme ready!  Playlist jako dělaný pro vyzkoušení nových schopností naší služby #ProSupport Suite, která staví na umělé inteligenci. #GoBeyond  ","20","80","2021-11-29T09:49:52.000Z"
"1464920302266245123","Česká Mysl","Víkendář: Opatrně s umělou inteligencí   O umělé inteligenci se podle experta někdy hovoří jako o nejzajímavější technologii dnešní doby, která by mohla změnit fungování ekonomiky a společnosti. ","20","80","2021-11-28T11:33:11.000Z"
"1463867968216051720","Jiří Knotek","@PiratKolaja Doporučil bych ještě zakázat umělou inteligenci, která by měla potenciálně rozhodovat o lidských životech, nebo vyhodnocovat vhodnost nějakých rozhodnutí. Toto umělé inteligenci nepřísluší a myslím si, že je to dost nebezpečné.","100","0","2021-11-25T13:51:35.000Z"
"1463231122838589445","Kouzelník Jelito","Budoucnost české armády je v technologiích, umělé inteligenci a robotizaci. Jaký vrchní velitel ozbrojených sil, taková armáda!","20","80","2021-11-23T19:40:59.000Z"
